TStampPC,Brd,TStamp_servEvt,BrdTemp,DetTemp,FPGATemp,HVTemp,Vmon,Imon,HVstatus,BrdStatus,timestamp_utc
1771537448102,0,1771537447237,36.5,26.8,41.0,33.0,57.003,0.006,1,0x44D,2026-02-19 21:44:08.102000+00:00
1771537449103,0,1771537448310,36.5,26.8,41.1,33.0,57.003,0.007,1,0x44D,2026-02-19 21:44:09.103000+00:00
1771537450104,0,1771537449384,36.5,26.8,40.9,33.1,57.004,0.006,1,0x44D,2026-02-19 21:44:10.104000+00:00
1771537451105,0,1771537450458,36.5,26.8,41.0,33.1,57.001,0.006,1,0x44D,2026-02-19 21:44:11.105000+00:00
1771537452106,0,1771537451532,36.5,26.8,41.0,33.1,56.997,0.006,1,0x44D,2026-02-19 21:44:12.106000+00:00
1771537453107,0,1771537452605,36.5,26.8,41.1,33.1,57.001,0.006,1,0x44D,2026-02-19 21:44:13.107000+00:00
1771537454108,0,1771537453679,36.5,26.8,41.1,33.1,56.997,0.006,1,0x44D,2026-02-19 21:44:14.108000+00:00
1771537455109,0,1771537454753,36.5,26.8,41.1,33.1,57.004,0.006,1,0x44D,2026-02-19 21:44:15.109000+00:00
1771537456110,0,1771537455827,36.5,26.7,40.9,33.1,57.001,0.006,1,0x44D,2026-02-19 21:44:16.110000+00:00
1771537457111,0,1771537456900,36.5,26.8,41.0,33.2,57.002,0.006,1,0x44D,2026-02-19 21:44:17.111000+00:00
1771537458112,0,1771537457974,36.5,26.7,41.1,33.2,56.998,0.007,1,0x44D,2026-02-19 21:44:18.112000+00:00
1771537459113,0,1771537459048,36.5,26.7,41.1,33.2,56.998,0.006,1,0x44D,2026-02-19 21:44:19.113000+00:00
1771537460114,0,1771537459048,36.5,26.7,41.1,33.2,56.998,0.006,1,0x44D,2026-02-19 21:44:20.114000+00:00
1771537461115,0,1771537460158,36.5,26.7,41.2,33.2,56.998,0.007,1,0x44D,2026-02-19 21:44:21.115000+00:00
1771537462116,0,1771537461195,37.0,26.7,40.9,33.2,56.998,0.006,1,0x44D,2026-02-19 21:44:22.116000+00:00
1771537463117,0,1771537462269,37.0,26.7,41.0,33.2,57.002,0.006,1,0x44D,2026-02-19 21:44:23.117000+00:00
1771537464118,0,1771537463343,37.0,26.7,40.9,33.2,57.002,0.006,1,0x44D,2026-02-19 21:44:24.118000+00:00
1771537465119,0,1771537464416,37.0,26.7,41.1,33.2,56.998,0.006,1,0x44D,2026-02-19 21:44:25.119000+00:00
1771537466120,0,1771537465490,37.0,26.7,41.2,33.3,57.003,0.006,1,0x44D,2026-02-19 21:44:26.120000+00:00
1771537467121,0,1771537466564,37.0,26.7,41.2,33.3,56.999,0.006,1,0x44D,2026-02-19 21:44:27.121000+00:00
1771537468122,0,1771537467638,37.0,26.7,41.2,33.3,57.003,0.005,1,0x44D,2026-02-19 21:44:28.122000+00:00
1771537469123,0,1771537468711,37.0,26.7,41.0,33.3,57.003,0.005,1,0x44D,2026-02-19 21:44:29.123000+00:00
1771537470124,0,1771537469785,37.0,26.7,41.2,33.3,57.003,0.006,1,0x44D,2026-02-19 21:44:30.124000+00:00
1771537471125,0,1771537470859,37.0,26.7,41.2,33.3,56.996,0.005,1,0x44D,2026-02-19 21:44:31.125000+00:00
1771537472126,0,1771537471933,37.0,26.7,41.1,33.3,56.999,0.006,1,0x44D,2026-02-19 21:44:32.126000+00:00
1771537473127,0,1771537473006,37.0,26.7,41.0,33.4,57.0,0.006,1,0x44D,2026-02-19 21:44:33.127000+00:00
1771537474128,0,1771537474080,37.0,26.7,41.2,33.4,56.997,0.005,1,0x44D,2026-02-19 21:44:34.128000+00:00
1771537475129,0,1771537474080,37.0,26.7,41.2,33.4,56.997,0.005,1,0x44D,2026-02-19 21:44:35.129000+00:00
1771537476130,0,1771537475171,37.0,26.7,41.2,33.4,57.0,0.007,1,0x44D,2026-02-19 21:44:36.130000+00:00
1771537477131,0,1771537476227,37.0,26.7,41.2,33.4,57.0,0.006,1,0x44D,2026-02-19 21:44:37.131000+00:00
1771537478132,0,1771537477301,37.0,26.7,41.1,33.4,56.997,0.006,1,0x44D,2026-02-19 21:44:38.132000+00:00
1771537479133,0,1771537478375,37.0,26.7,41.1,33.4,57.0,0.006,1,0x44D,2026-02-19 21:44:39.133000+00:00
1771537480134,0,1771537479449,37.0,26.7,41.2,33.4,57.0,0.006,1,0x44D,2026-02-19 21:44:40.134000+00:00
1771537481135,0,1771537480522,37.0,26.7,41.2,33.4,56.997,0.006,1,0x44D,2026-02-19 21:44:41.135000+00:00
1771537482136,0,1771537481596,37.0,26.7,41.1,33.5,56.998,0.007,1,0x44D,2026-02-19 21:44:42.136000+00:00
1771537483137,0,1771537482670,37.0,26.7,41.2,33.5,57.001,0.006,1,0x44D,2026-02-19 21:44:43.137000+00:00
1771537484138,0,1771537483744,37.0,26.7,41.1,33.5,57.001,0.006,1,0x44D,2026-02-19 21:44:44.138000+00:00
1771537485139,0,1771537484817,37.0,26.7,41.3,33.5,56.998,0.006,1,0x44D,2026-02-19 21:44:45.139000+00:00
1771537486140,0,1771537485891,37.0,26.7,41.2,33.5,57.001,0.007,1,0x44D,2026-02-19 21:44:46.140000+00:00
1771537487141,0,1771537486965,37.0,26.7,41.3,33.5,56.998,0.007,1,0x44D,2026-02-19 21:44:47.141000+00:00
1771537488142,0,1771537488038,37.0,26.7,41.3,33.5,57.001,0.006,1,0x44D,2026-02-19 21:44:48.142000+00:00
1771537489143,0,1771537489112,37.0,26.7,41.2,33.5,56.998,0.006,1,0x44D,2026-02-19 21:44:49.143000+00:00
1771537490144,0,1771537489112,37.0,26.7,41.2,33.5,56.998,0.006,1,0x44D,2026-02-19 21:44:50.144000+00:00
1771537491145,0,1771537490187,37.0,26.7,41.3,33.6,56.999,0.007,1,0x44D,2026-02-19 21:44:51.145000+00:00
1771537492146,0,1771537491260,37.0,26.7,41.3,33.6,56.999,0.005,1,0x44D,2026-02-19 21:44:52.146000+00:00
1771537493147,0,1771537492333,37.0,26.7,41.3,33.6,56.999,0.006,1,0x44D,2026-02-19 21:44:53.147000+00:00
1771537494148,0,1771537493407,37.0,26.7,41.5,33.6,56.999,0.006,1,0x44D,2026-02-19 21:44:54.148000+00:00
1771537495149,0,1771537494481,37.0,26.7,41.3,33.6,56.995,0.006,1,0x44D,2026-02-19 21:44:55.149000+00:00
1771537496150,0,1771537495554,37.0,26.7,41.3,33.6,57.006,0.006,1,0x44D,2026-02-19 21:44:56.150000+00:00
1771537497151,0,1771537496628,37.0,26.7,41.5,33.6,57.002,0.006,1,0x44D,2026-02-19 21:44:57.151000+00:00
1771537498152,0,1771537497702,37.0,26.7,41.6,33.6,57.002,0.006,1,0x44D,2026-02-19 21:44:58.152000+00:00
1771537499153,0,1771537498776,37.5,26.7,41.5,33.7,57.0,0.007,1,0x44D,2026-02-19 21:44:59.153000+00:00
1771537500154,0,1771537499849,37.5,26.7,41.3,33.7,57.0,0.006,1,0x44D,2026-02-19 21:45:00.154000+00:00
1771537501155,0,1771537500923,37.5,26.7,41.3,33.7,57.0,0.005,1,0x44D,2026-02-19 21:45:01.155000+00:00
1771537502156,0,1771537501997,37.5,26.7,41.5,33.7,57.0,0.005,1,0x44D,2026-02-19 21:45:02.156000+00:00
1771537503157,0,1771537503071,37.5,26.7,41.5,33.7,56.996,0.005,1,0x44D,2026-02-19 21:45:03.157000+00:00
1771537504158,0,1771537504144,37.5,26.7,41.6,33.7,57.0,0.006,1,0x44D,2026-02-19 21:45:04.158000+00:00
1771537505159,0,1771537504144,37.5,26.7,41.6,33.7,57.0,0.006,1,0x44D,2026-02-19 21:45:05.159000+00:00
1771537506160,0,1771537505218,37.5,26.7,41.5,33.7,57.0,0.007,1,0x44D,2026-02-19 21:45:06.160000+00:00
1771537507161,0,1771537506292,37.5,26.7,41.5,33.7,57.0,0.006,1,0x44D,2026-02-19 21:45:07.161000+00:00
1771537508162,0,1771537507366,37.5,26.7,41.5,33.8,57.001,0.005,1,0x44D,2026-02-19 21:45:08.162000+00:00
1771537509163,0,1771537508439,37.5,26.7,41.5,33.8,57.001,0.007,1,0x44D,2026-02-19 21:45:09.163000+00:00
1771537510164,0,1771537509513,37.5,26.7,41.6,33.8,57.001,0.006,1,0x44D,2026-02-19 21:45:10.164000+00:00
1771537511165,0,1771537510587,37.5,26.7,41.7,33.8,57.001,0.006,1,0x44D,2026-02-19 21:45:11.165000+00:00
1771537512166,0,1771537511660,37.5,26.7,41.7,33.8,56.997,0.006,1,0x44D,2026-02-19 21:45:12.166000+00:00
1771537513167,0,1771537512734,37.5,26.6,41.6,33.8,56.997,0.005,1,0x44D,2026-02-19 21:45:13.167000+00:00
1771537514168,0,1771537513808,37.5,26.6,41.6,33.8,57.001,0.006,1,0x44D,2026-02-19 21:45:14.168000+00:00
1771537515169,0,1771537514882,37.5,26.6,41.8,33.8,56.997,0.006,1,0x44D,2026-02-19 21:45:15.169000+00:00
1771537516170,0,1771537515955,37.5,26.6,41.6,33.8,56.997,0.006,1,0x44D,2026-02-19 21:45:16.170000+00:00
1771537517171,0,1771537517029,37.5,26.6,41.6,34.0,57.002,0.007,1,0x44D,2026-02-19 21:45:17.171000+00:00
1771537518172,0,1771537518103,37.5,26.6,41.7,34.0,57.002,0.006,1,0x44D,2026-02-19 21:45:18.172000+00:00
1771537519173,0,1771537518103,37.5,26.6,41.7,34.0,57.002,0.006,1,0x44D,2026-02-19 21:45:19.173000+00:00
1771537520174,0,1771537519215,37.5,26.6,41.6,34.0,57.002,0.006,1,0x44D,2026-02-19 21:45:20.174000+00:00
1771537521175,0,1771537520250,37.5,26.6,41.8,34.0,57.002,0.007,1,0x44D,2026-02-19 21:45:21.175000+00:00
1771537522176,0,1771537521324,37.5,26.6,42.0,34.0,57.002,0.007,1,0x44D,2026-02-19 21:45:22.176000+00:00
1771537523177,0,1771537522398,37.5,26.6,42.0,34.0,56.998,0.006,1,0x44D,2026-02-19 21:45:23.177000+00:00
1771537524178,0,1771537523471,37.5,26.6,41.7,34.0,56.998,0.007,1,0x44D,2026-02-19 21:45:24.178000+00:00
1771537525179,0,1771537524545,37.5,26.6,42.0,34.0,56.998,0.007,1,0x44D,2026-02-19 21:45:25.179000+00:00
1771537526180,0,1771537525619,37.5,26.6,41.7,34.1,57.003,0.007,1,0x44D,2026-02-19 21:45:26.180000+00:00
1771537527181,0,1771537526693,37.5,26.6,41.7,34.1,56.999,0.006,1,0x44D,2026-02-19 21:45:27.181000+00:00
1771537528182,0,1771537527766,37.5,26.6,41.8,34.1,56.999,0.007,1,0x44D,2026-02-19 21:45:28.182000+00:00
1771537529183,0,1771537528840,37.5,26.6,41.8,34.1,57.003,0.006,1,0x44D,2026-02-19 21:45:29.183000+00:00
1771537530184,0,1771537529914,37.5,26.6,42.0,34.1,57.003,0.006,1,0x44D,2026-02-19 21:45:30.184000+00:00
1771537531185,0,1771537530988,37.5,26.6,42.0,34.1,56.999,0.006,1,0x44D,2026-02-19 21:45:31.185000+00:00
1771537532186,0,1771537532061,37.5,26.6,41.8,34.1,56.999,0.007,1,0x44D,2026-02-19 21:45:32.186000+00:00
1771537533187,0,1771537533135,37.5,26.6,42.1,34.1,56.999,0.006,1,0x44D,2026-02-19 21:45:33.187000+00:00
1771537534188,0,1771537533135,37.5,26.6,42.1,34.1,56.999,0.006,1,0x44D,2026-02-19 21:45:34.188000+00:00
1771537535189,0,1771537534231,37.5,26.6,42.0,34.2,57.0,0.007,1,0x44D,2026-02-19 21:45:35.189000+00:00
1771537536190,0,1771537535282,37.5,26.6,42.0,34.2,57.0,0.007,1,0x44D,2026-02-19 21:45:36.190000+00:00
1771537537191,0,1771537536356,37.5,26.6,42.0,34.2,57.0,0.007,1,0x44D,2026-02-19 21:45:37.191000+00:00
1771537538192,0,1771537537430,38.0,26.6,42.1,34.2,57.0,0.007,1,0x44D,2026-02-19 21:45:38.192000+00:00
1771537539193,0,1771537538504,38.0,26.6,42.0,34.2,57.0,0.007,1,0x44D,2026-02-19 21:45:39.193000+00:00
1771537540194,0,1771537539577,38.0,26.6,42.1,34.2,56.997,0.007,1,0x44D,2026-02-19 21:45:40.194000+00:00
1771537541195,0,1771537540651,38.0,26.6,42.2,34.2,57.004,0.006,1,0x44D,2026-02-19 21:45:41.195000+00:00
1771537542196,0,1771537541725,38.0,26.6,42.1,34.2,57.0,0.007,1,0x44D,2026-02-19 21:45:42.196000+00:00
1771537543197,0,1771537542799,38.0,26.6,42.1,34.2,57.0,0.006,1,0x44D,2026-02-19 21:45:43.197000+00:00
1771537544198,0,1771537543872,38.0,26.6,42.1,34.3,57.001,0.007,1,0x44D,2026-02-19 21:45:44.198000+00:00
1771537545199,0,1771537544946,38.0,26.6,42.1,34.3,56.998,0.007,1,0x44D,2026-02-19 21:45:45.199000+00:00
1771537546200,0,1771537546020,38.0,26.6,42.2,34.3,57.001,0.005,1,0x44D,2026-02-19 21:45:46.200000+00:00
1771537547201,0,1771537547093,38.0,26.6,42.1,34.3,57.001,0.006,1,0x44D,2026-02-19 21:45:47.201000+00:00
1771537548202,0,1771537548167,38.0,26.6,42.1,34.3,56.998,0.006,1,0x44D,2026-02-19 21:45:48.202000+00:00
1771537549203,0,1771537548167,38.0,26.6,42.1,34.3,56.998,0.006,1,0x44D,2026-02-19 21:45:49.203000+00:00
1771537550204,0,1771537549255,38.0,26.6,42.2,34.3,56.998,0.007,1,0x44D,2026-02-19 21:45:50.204000+00:00
1771537551205,0,1771537550315,38.0,26.6,42.1,34.3,57.001,0.007,1,0x44D,2026-02-19 21:45:51.205000+00:00
1771537552206,0,1771537551388,38.0,26.6,42.2,34.3,56.998,0.007,1,0x44D,2026-02-19 21:45:52.206000+00:00
1771537553207,0,1771537552462,38.0,26.6,42.3,34.4,57.002,0.006,1,0x44D,2026-02-19 21:45:53.207000+00:00
1771537554208,0,1771537553536,38.0,26.6,42.3,34.4,57.006,0.006,1,0x44D,2026-02-19 21:45:54.208000+00:00
1771537555209,0,1771537554610,38.0,26.6,42.1,34.4,56.995,0.006,1,0x44D,2026-02-19 21:45:55.209000+00:00
1771537556210,0,1771537555683,38.0,26.6,42.2,34.4,56.999,0.006,1,0x44D,2026-02-19 21:45:56.210000+00:00
1771537557211,0,1771537556757,38.0,26.6,42.3,34.4,56.999,0.007,1,0x44D,2026-02-19 21:45:57.211000+00:00
1771537558212,0,1771537557831,38.0,26.6,42.3,34.4,56.999,0.007,1,0x44D,2026-02-19 21:45:58.212000+00:00
1771537559213,0,1771537558904,38.0,26.6,42.2,34.4,56.999,0.006,1,0x44D,2026-02-19 21:45:59.213000+00:00
1771537560214,0,1771537559978,38.0,26.6,42.3,34.4,56.999,0.006,1,0x44D,2026-02-19 21:46:00.214000+00:00
1771537561215,0,1771537561052,38.0,26.6,42.2,34.4,56.999,0.006,1,0x44D,2026-02-19 21:46:01.215000+00:00
1771537562216,0,1771537562126,38.0,26.6,42.3,34.5,56.996,0.006,1,0x44D,2026-02-19 21:46:02.216000+00:00
1771537563217,0,1771537563199,38.0,26.6,42.2,34.5,57.0,0.007,1,0x44D,2026-02-19 21:46:03.217000+00:00
1771537564218,0,1771537563199,38.0,26.6,42.2,34.5,57.0,0.007,1,0x44D,2026-02-19 21:46:04.218000+00:00
1771537565219,0,1771537564273,38.0,26.6,42.3,34.5,57.0,0.005,1,0x44D,2026-02-19 21:46:05.219000+00:00
1771537566220,0,1771537565347,38.0,26.6,42.3,34.5,57.0,0.005,1,0x44D,2026-02-19 21:46:06.220000+00:00
1771537567221,0,1771537566421,38.0,26.6,42.3,34.5,57.0,0.006,1,0x44D,2026-02-19 21:46:07.221000+00:00
1771537568222,0,1771537567494,38.0,26.6,42.4,34.5,57.0,0.006,1,0x44D,2026-02-19 21:46:08.222000+00:00
1771537569223,0,1771537568568,38.0,26.6,42.3,34.5,57.0,0.006,1,0x44D,2026-02-19 21:46:09.223000+00:00
1771537570224,0,1771537569642,38.0,26.6,42.6,34.5,57.003,0.006,1,0x44D,2026-02-19 21:46:10.224000+00:00
1771537571225,0,1771537570715,38.0,26.6,42.4,34.5,56.996,0.006,1,0x44D,2026-02-19 21:46:11.225000+00:00
1771537572226,0,1771537571789,38.0,26.6,42.4,34.6,57.001,0.007,1,0x44D,2026-02-19 21:46:12.226000+00:00
1771537573227,0,1771537572863,38.0,26.6,42.4,34.6,57.001,0.007,1,0x44D,2026-02-19 21:46:13.227000+00:00
1771537574228,0,1771537573937,38.0,26.6,42.6,34.6,57.005,0.006,1,0x44D,2026-02-19 21:46:14.228000+00:00
1771537575229,0,1771537575010,38.0,26.6,42.4,34.6,57.001,0.006,1,0x44D,2026-02-19 21:46:15.229000+00:00
1771537576230,0,1771537576084,38.0,26.6,42.4,34.6,57.001,0.006,1,0x44D,2026-02-19 21:46:16.230000+00:00
1771537577231,0,1771537577158,38.0,26.6,42.3,34.6,57.001,0.007,1,0x44D,2026-02-19 21:46:17.231000+00:00
1771537578232,0,1771537577158,38.0,26.6,42.3,34.6,57.001,0.007,1,0x44D,2026-02-19 21:46:18.232000+00:00
1771537579233,0,1771537578275,38.0,26.6,42.6,34.6,57.005,0.006,1,0x44D,2026-02-19 21:46:19.233000+00:00
1771537580234,0,1771537579305,38.5,26.6,42.4,34.6,57.001,0.006,1,0x44D,2026-02-19 21:46:20.234000+00:00
1771537581235,0,1771537580379,38.5,26.6,42.3,34.6,56.997,0.006,1,0x44D,2026-02-19 21:46:21.235000+00:00
1771537582236,0,1771537581453,38.5,26.6,42.6,34.7,56.998,0.006,1,0x44D,2026-02-19 21:46:22.236000+00:00
1771537583237,0,1771537582526,38.5,26.6,42.4,34.7,57.002,0.006,1,0x44D,2026-02-19 21:46:23.237000+00:00
1771537584238,0,1771537583600,38.5,26.6,42.4,34.7,56.998,0.006,1,0x44D,2026-02-19 21:46:24.238000+00:00
1771537585239,0,1771537584674,38.5,26.6,42.4,34.7,56.998,0.006,1,0x44D,2026-02-19 21:46:25.239000+00:00
1771537586240,0,1771537585748,38.5,26.6,42.6,34.7,57.002,0.006,1,0x44D,2026-02-19 21:46:26.240000+00:00
1771537587241,0,1771537586821,38.5,26.6,42.6,34.7,56.995,0.006,1,0x44D,2026-02-19 21:46:27.241000+00:00
1771537588242,0,1771537587895,38.5,26.6,42.6,34.7,56.998,0.006,1,0x44D,2026-02-19 21:46:28.242000+00:00
1771537589243,0,1771537588969,38.5,26.6,42.4,34.7,56.998,0.007,1,0x44D,2026-02-19 21:46:29.243000+00:00
1771537590244,0,1771537590043,38.5,26.6,42.4,34.7,56.998,0.006,1,0x44D,2026-02-19 21:46:30.244000+00:00
1771537591245,0,1771537591116,38.5,26.6,42.4,34.7,56.998,0.006,1,0x44D,2026-02-19 21:46:31.245000+00:00
1771537592246,0,1771537592190,38.5,26.6,42.8,34.8,57.003,0.006,1,0x44D,2026-02-19 21:46:32.246000+00:00
1771537593247,0,1771537592190,38.5,26.6,42.8,34.8,57.003,0.006,1,0x44D,2026-02-19 21:46:33.247000+00:00
1771537594248,0,1771537593290,38.5,26.6,42.6,34.8,56.999,0.007,1,0x44D,2026-02-19 21:46:34.248000+00:00
1771537595249,0,1771537594337,38.5,26.6,42.4,34.8,56.999,0.007,1,0x44D,2026-02-19 21:46:35.249000+00:00
1771537596250,0,1771537595411,38.5,26.6,42.6,34.8,56.999,0.006,1,0x44D,2026-02-19 21:46:36.250000+00:00
1771537597251,0,1771537596485,38.5,26.6,42.6,34.8,57.003,0.006,1,0x44D,2026-02-19 21:46:37.251000+00:00
1771537598252,0,1771537597559,38.5,26.6,42.4,34.8,56.996,0.007,1,0x44D,2026-02-19 21:46:38.252000+00:00
1771537599253,0,1771537598632,38.5,26.6,42.6,34.8,56.999,0.007,1,0x44D,2026-02-19 21:46:39.253000+00:00
1771537600254,0,1771537599706,38.5,26.6,42.6,34.8,57.003,0.006,1,0x44D,2026-02-19 21:46:40.254000+00:00
1771537601255,0,1771537600780,38.5,26.5,42.7,35.0,57.0,0.007,1,0x44D,2026-02-19 21:46:41.255000+00:00
1771537602256,0,1771537601854,38.5,26.5,42.6,35.0,57.0,0.006,1,0x44D,2026-02-19 21:46:42.256000+00:00
1771537603257,0,1771537602927,38.5,26.5,42.7,35.0,56.997,0.006,1,0x44D,2026-02-19 21:46:43.257000+00:00
1771537604258,0,1771537604001,38.5,26.5,42.6,35.0,56.997,0.006,1,0x44D,2026-02-19 21:46:44.258000+00:00
1771537605259,0,1771537605075,38.5,26.5,42.4,35.0,57.0,0.005,1,0x44D,2026-02-19 21:46:45.259000+00:00
1771537606260,0,1771537606148,38.5,26.5,42.7,35.0,57.0,0.006,1,0x44D,2026-02-19 21:46:46.260000+00:00
1771537607261,0,1771537607222,38.5,26.5,42.7,35.0,57.0,0.006,1,0x44D,2026-02-19 21:46:47.261000+00:00
1771537608262,0,1771537607222,38.5,26.5,42.7,35.0,57.0,0.006,1,0x44D,2026-02-19 21:46:48.262000+00:00
1771537609263,0,1771537608305,38.5,26.5,42.9,35.0,57.0,0.007,1,0x44D,2026-02-19 21:46:49.263000+00:00
1771537610264,0,1771537609370,38.5,26.5,42.8,35.0,57.0,0.007,1,0x44D,2026-02-19 21:46:50.264000+00:00
1771537611265,0,1771537610443,38.5,26.5,42.8,35.0,57.0,0.006,1,0x44D,2026-02-19 21:46:51.265000+00:00
1771537612266,0,1771537611517,38.5,26.5,42.8,35.1,57.001,0.006,1,0x44D,2026-02-19 21:46:52.266000+00:00
1771537613267,0,1771537612591,38.5,26.5,42.7,35.1,57.001,0.006,1,0x44D,2026-02-19 21:46:53.267000+00:00
1771537614268,0,1771537613665,38.5,26.5,42.8,35.1,57.005,0.006,1,0x44D,2026-02-19 21:46:54.268000+00:00
1771537615269,0,1771537614738,38.5,26.5,42.8,35.1,57.001,0.006,1,0x44D,2026-02-19 21:46:55.269000+00:00
1771537616270,0,1771537615812,38.5,26.5,42.6,35.1,57.001,0.007,1,0x44D,2026-02-19 21:46:56.270000+00:00
1771537617271,0,1771537616886,38.5,26.5,42.7,35.1,57.001,0.006,1,0x44D,2026-02-19 21:46:57.271000+00:00
1771537618272,0,1771537617959,38.5,26.5,42.8,35.1,56.998,0.007,1,0x44D,2026-02-19 21:46:58.272000+00:00
1771537619273,0,1771537619033,38.5,26.5,42.8,35.1,57.001,0.007,1,0x44D,2026-02-19 21:46:59.273000+00:00
1771537620274,0,1771537620107,38.5,26.5,42.8,35.1,56.994,0.006,1,0x44D,2026-02-19 21:47:00.274000+00:00
1771537621275,0,1771537621181,38.5,26.5,42.8,35.2,56.995,0.007,1,0x44D,2026-02-19 21:47:01.275000+00:00
1771537622276,0,1771537622254,38.5,26.5,42.9,35.2,56.999,0.006,1,0x44D,2026-02-19 21:47:02.276000+00:00
1771537623277,0,1771537622254,38.5,26.5,42.9,35.2,56.999,0.006,1,0x44D,2026-02-19 21:47:03.277000+00:00
1771537624278,0,1771537623328,39.0,26.5,42.9,35.2,57.002,0.006,1,0x44D,2026-02-19 21:47:04.278000+00:00
1771537625279,0,1771537624402,39.0,26.5,42.9,35.2,57.002,0.006,1,0x44D,2026-02-19 21:47:05.279000+00:00
1771537626280,0,1771537625476,39.0,26.5,43.1,35.2,56.999,0.007,1,0x44D,2026-02-19 21:47:06.280000+00:00
1771537627281,0,1771537626549,39.0,26.5,43.1,35.2,56.999,0.006,1,0x44D,2026-02-19 21:47:07.281000+00:00
1771537628282,0,1771537627623,39.0,26.5,43.1,35.2,56.999,0.006,1,0x44D,2026-02-19 21:47:08.282000+00:00
1771537629283,0,1771537628697,39.0,26.5,43.1,35.2,56.999,0.006,1,0x44D,2026-02-19 21:47:09.283000+00:00
1771537630284,0,1771537629770,39.0,26.5,42.9,35.2,56.999,0.006,1,0x44D,2026-02-19 21:47:10.284000+00:00
1771537631285,0,1771537630844,39.0,26.5,43.1,35.3,57.0,0.007,1,0x44D,2026-02-19 21:47:11.285000+00:00
1771537632286,0,1771537631918,39.0,26.5,43.1,35.3,57.0,0.007,1,0x44D,2026-02-19 21:47:12.286000+00:00
1771537633287,0,1771537632992,39.0,26.5,42.9,35.3,57.0,0.006,1,0x44D,2026-02-19 21:47:13.287000+00:00
1771537634288,0,1771537634065,39.0,26.5,42.9,35.3,57.0,0.006,1,0x44D,2026-02-19 21:47:14.288000+00:00
1771537635289,0,1771537635139,39.0,26.5,43.1,35.3,57.0,0.006,1,0x44D,2026-02-19 21:47:15.289000+00:00
1771537636290,0,1771537636213,39.0,26.5,43.1,35.3,57.0,0.005,1,0x44D,2026-02-19 21:47:16.290000+00:00
1771537637291,0,1771537637287,39.0,26.5,43.1,35.3,57.0,0.006,1,0x44D,2026-02-19 21:47:17.291000+00:00
1771537638292,0,1771537637287,39.0,26.5,43.1,35.3,57.0,0.006,1,0x44D,2026-02-19 21:47:18.292000+00:00
1771537639293,0,1771537638360,39.0,26.5,42.9,35.3,57.004,0.007,1,0x44D,2026-02-19 21:47:19.293000+00:00
1771537640294,0,1771537639434,39.0,26.5,43.2,35.3,56.996,0.007,1,0x44D,2026-02-19 21:47:20.294000+00:00
1771537641295,0,1771537640508,39.0,26.5,43.2,35.3,57.0,0.007,1,0x44D,2026-02-19 21:47:21.295000+00:00
1771537642296,0,1771537641581,39.0,26.5,43.1,35.3,57.0,0.006,1,0x44D,2026-02-19 21:47:22.296000+00:00
1771537643297,0,1771537642655,39.0,26.5,43.2,35.4,56.997,0.006,1,0x44D,2026-02-19 21:47:23.297000+00:00
1771537644298,0,1771537643729,39.0,26.5,43.1,35.4,56.997,0.007,1,0x44D,2026-02-19 21:47:24.298000+00:00
1771537645299,0,1771537644803,39.0,26.5,43.1,35.4,56.997,0.006,1,0x44D,2026-02-19 21:47:25.299000+00:00
1771537646300,0,1771537645876,39.0,26.5,43.2,35.4,57.001,0.007,1,0x44D,2026-02-19 21:47:26.300000+00:00
1771537647301,0,1771537646950,39.0,26.5,43.2,35.4,56.997,0.006,1,0x44D,2026-02-19 21:47:27.301000+00:00
1771537648302,0,1771537648024,39.0,26.5,43.2,35.4,57.001,0.006,1,0x44D,2026-02-19 21:47:28.302000+00:00
1771537649303,0,1771537649098,39.0,26.5,43.2,35.4,57.001,0.006,1,0x44D,2026-02-19 21:47:29.303000+00:00
1771537650304,0,1771537650171,39.0,26.5,43.3,35.4,57.001,0.007,1,0x44D,2026-02-19 21:47:30.304000+00:00
1771537651305,0,1771537651245,39.0,26.5,43.3,35.4,57.001,0.006,1,0x44D,2026-02-19 21:47:31.305000+00:00
1771537652306,0,1771537651245,39.0,26.5,43.3,35.4,57.001,0.006,1,0x44D,2026-02-19 21:47:32.306000+00:00
1771537653307,0,1771537652351,39.0,26.5,43.3,35.4,57.001,0.006,1,0x44D,2026-02-19 21:47:33.307000+00:00
1771537654308,0,1771537653392,39.0,26.5,43.2,35.5,57.002,0.006,1,0x44D,2026-02-19 21:47:34.308000+00:00
1771537655309,0,1771537654466,39.0,26.5,43.4,35.5,57.002,0.006,1,0x44D,2026-02-19 21:47:35.309000+00:00
1771537656310,0,1771537655540,39.0,26.5,43.3,35.5,57.002,0.006,1,0x44D,2026-02-19 21:47:36.310000+00:00
1771537657311,0,1771537656614,39.0,26.5,43.2,35.5,57.002,0.006,1,0x44D,2026-02-19 21:47:37.311000+00:00
1771537658312,0,1771537657687,39.0,26.5,43.4,35.5,57.002,0.006,1,0x44D,2026-02-19 21:47:38.312000+00:00
1771537659313,0,1771537658761,39.0,26.5,43.3,35.5,56.998,0.007,1,0x44D,2026-02-19 21:47:39.313000+00:00
1771537660314,0,1771537659835,39.0,26.5,43.3,35.5,56.998,0.006,1,0x44D,2026-02-19 21:47:40.314000+00:00
1771537661315,0,1771537660909,39.0,26.5,43.3,35.5,56.995,0.007,1,0x44D,2026-02-19 21:47:41.315000+00:00
